method,substeps,dt,scenario,delta,dtype,status,first_failure_time,completed_steps,completed_time,forward_seconds,diagnostic_wall_seconds,min_determinant,min_variance,nonfinite_modes,nonpositive_diagonals,uncertainty_violations,n_x,n_x_sem,heating_residual_x,n_y,n_y_sem,heating_residual_y,n_z,n_z_sem,heating_residual_z,comparison_time,trajectory_mean_rms,terminal_mean_rms,covariance_rms,covariance_max_abs,Vxx_max_abs,Vpp_max_abs,Cxp_max_abs,paired_n_x,paired_n_x_sem,paired_n_y,paired_n_y_sem,paired_n_z,paired_n_z_sem,role,reference_valid,reference_trajectory_mean_rms,reference_covariance_max_abs,trajectory_error_above_reference_floor,benchmark_status,bptt_duration,bptt_forward_seconds,backward_seconds,bptt_total_seconds,bptt_finite,peak_process_rss_bytes,peak_cuda_allocated_bytes
platen,256,3.90625e-05,no_feedback,0.1,float64,ok,,512000,20.0,348.86226000942406,769.7987133399874,2.4009937195819107,1.5405413433066149,0,0,0,5.98525205535381,0.07008528063711354,-0.01474794464618956,6.017324152010517,0.08312311196679319,0.017324152010517402,6.052686343348976,0.07448372732699457,0.05268634334897637,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,no_feedback,0.1,float64,nonfinite,5.68,926,9.25,0.5688343019864988,98.79919817700284,-2.630067950774187e+210,,1280,852480,1352960,-2.209603128233432e+224,,-2.209603128233432e+224,34.494125856152166,0.5580341361250688,29.031625856152168,6.059439474049972,0.07146029474315187,0.5969394740499716,9.25,1.6691151071861326e+111,5.0791586834831605e+112,,8.179684905712915e+226,8.179684905712915e+226,1.5915995344874318e+223,1.1409988031626741e+225,-2.209603128233432e+224,,29.0155801100419,0.4952738406573318,0.5312472490867274,0.007534569249566257,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
euler_maruyama,2,0.005,no_feedback,0.1,float64,covariance_failure,14.3,4000,20.0,1.9610739030176774,213.46482822901453,-52.18707687164691,-8.145702780420148,0,1036800,2438400,86.17662271882801,1.1882114256349958,80.17662271882801,53.1275196024669,0.8617171589853513,47.1275196024669,6.776427510148109,0.08418041164449616,0.7764275101481086,20.0,3.260368954664072,7.186615997938568,0.41159082403687997,9.697482072416364,8.411848667862927,9.697482072416364,7.173573494579783,80.19135682751262,1.1359966896148521,47.110204880561334,0.7898591090468806,0.7237398538503937,0.010099077833279596,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
euler_maruyama,4,0.0025,no_feedback,0.1,float64,ok,,8000,20.0,3.367391162086278,217.09572419000324,2.387597888023784,1.4650765780181476,0,0,0,20.560230800547437,0.2580939265804016,14.560230800547437,16.656626015535082,0.2471949128553614,10.656626015535082,6.402192327261678,0.07914613410713171,0.40219232726167764,20.0,1.1629499314984846,2.314860664972774,0.021764028664544185,0.08668201752665627,0.08569304993835503,0.08668201752665627,0.08548950323699123,14.574964909232028,0.1947579353547634,10.639311293629538,0.16855785971817414,0.3495046709639608,0.004860842657981567,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
euler_maruyama,8,0.00125,no_feedback,0.1,float64,ok,,16000,20.0,6.208258089609444,223.53377952601295,2.400296332801114,1.539458939825318,0,0,0,10.783012628531392,0.13012573984991102,4.783012628531392,9.812215798622233,0.14027948899647888,3.8122157986222334,6.224596747542066,0.07677181199827823,0.2245967475420656,20.0,0.5017463430649264,0.9546793757450939,0.007354764632350922,0.025762944830938217,0.025762944830938217,0.02570261758633574,0.02410786585535044,4.79774673721597,0.06288123992567972,3.7949010767166986,0.05908338210404499,0.17190909124434792,0.002386011231768185,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
euler_maruyama,16,0.000625,no_feedback,0.1,float64,ok,,32000,20.0,11.586014110100223,233.45230149501003,2.400777142075136,1.5401812734694595,0,0,0,7.97285278389847,0.09468343577512703,1.9728527838984702,7.643286391532791,0.1073954237820826,1.6432863915327909,6.137929726534241,0.07561917385066957,0.1379297265342414,20.0,0.2341157215721642,0.4360701152177515,0.0032531771976168954,0.012283864716748916,0.012235614269347828,0.012283864716748916,0.011459124723970362,1.987586892583049,0.02587945641230733,1.6259716696272584,0.025152556193175746,0.08524207023652562,0.0011838351118169269,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
euler_maruyama,32,0.0003125,no_feedback,0.1,float64,ok,,64000,20.0,22.725965148973046,257.9788401069818,2.4008987315006713,1.540362846665992,0,0,0,6.894533502917253,0.08128259779595584,0.8945335029172528,6.772501274926876,0.09435071479460186,0.772501274926876,6.095126989084192,0.07504941242395308,0.09512698908419193,20.0,0.11321701362141864,0.20870321344832077,0.0015455206238394682,0.0060066530497007165,0.005993601389027603,0.0060066530497007165,0.005588257708457567,0.9092676116018299,0.011804806136203461,0.7551865530213503,0.011648102027201615,0.042439332786476325,0.0005904618335312004,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
euler_maruyama,64,0.00015625,no_feedback,0.1,float64,ok,,128000,20.0,44.01695247495081,306.1537291810091,2.400948503290578,1.540452475635975,0,0,0,6.420618766732854,0.07543474246030445,0.42061876673285425,6.381552520123707,0.08853167924364486,0.3815525201237069,6.073850534684335,0.07476540007878045,0.07385053468433522,20.0,0.05568117839072157,0.10212290890871277,0.0007547262655179043,0.002970298318336617,0.0029683355027971814,0.002970298318336617,0.0027597046411812574,0.4353528754174276,0.005645615768884508,0.3642377982181757,0.005613829799511135,0.021162878386622095,0.00029366947357582963,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
platen,1,0.01,no_feedback,0.1,float64,ok,,2000,20.0,2.1936568766541313,213.12190045099123,2.400998080158783,1.5405695358083713,0,0,0,6.010106748334014,0.07055327614920225,0.010106748334013815,6.033093577485851,0.08325665720295401,0.03309357748585118,6.053340053600297,0.07450940068465847,0.05334005360029703,20.0,0.07458634422143919,0.12460454546851865,0.0016573543770456896,0.007409748751635803,0.007409748751635803,0.007387762061937586,0.007382518270500266,0.02484085701859451,0.0021111614259909242,0.01577885558031966,0.0017317512617732558,0.0006523973025774987,0.0003894462096070306,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
platen,2,0.005,no_feedback,0.1,float64,ok,,4000,20.0,3.7344941385672428,215.14031531399814,2.4009951746437257,1.540548467182707,0,0,0,5.98752226945175,0.07021450347605564,-0.012477730548249966,6.020022390179433,0.08314891817281368,0.020022390179432747,6.052845877319734,0.07449751990013365,0.05284587731973378,20.0,0.024966159101705684,0.036225288572165816,0.00041431139152895314,0.0018526074308811147,0.0018526074308811147,0.0018425325973749906,0.0018434711923730196,0.002256378136332004,0.0008296720314863916,0.0027076682739056493,0.0007582369389936304,0.00015822102201868728,0.0001803627555236297,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
platen,4,0.0025,no_feedback,0.1,float64,ok,,8000,20.0,6.7373555238882545,220.4143686789903,2.400994136118063,1.5405431344060487,0,0,0,5.985778161699688,0.0701561578233036,-0.014221838300311873,6.0179311988372675,0.08312485284135597,0.01793119883726746,6.0526151067890055,0.07448131798187538,0.052615106789005495,20.0,0.010244310319639637,0.012785533093916385,0.0001034835797798739,0.0004626349244851724,0.0004626349244851724,0.000459460631089037,0.0004600307546207827,0.0005122703842656429,0.0003782110512370859,0.0006164769317390365,0.0003525356540467861,-7.254950871474441e-05,9.192778268918328e-05,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
platen,8,0.00125,no_feedback,0.1,float64,ok,,16000,20.0,12.849939899606397,230.22925577897695,2.4009938308282357,1.5405417921157094,0,0,0,5.985482967972132,0.07009609455293188,-0.014517032027868026,6.017157890898764,0.08310598982888875,0.01715789089876374,6.05274401244341,0.07448165904888879,0.052744012443410426,20.0,0.004838010677778116,0.005587889965345722,2.5787994899215867e-05,0.00011526164881292544,0.00011526164881292544,0.0001143832364753905,0.00011456898810219274,0.0002170766567075424,0.00017571809594846575,-0.00015683100676565313,0.0001681778384779177,5.635614569791703e-05,4.559902787426774e-05,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
platen,16,0.000625,no_feedback,0.1,float64,ok,,32000,20.0,25.11509104972356,247.69147167398478,2.400993748242316,1.5405414553528527,0,0,0,5.9853105234225445,0.0700945313489432,-0.014689476577455451,6.017268654233135,0.08311593355062397,0.01726865423313484,6.05272548744164,0.0744843755979231,0.05272548744163963,20.0,0.0023636447536918154,0.002665876855697018,6.369868158186366e-06,2.8466388441117374e-05,2.8466388441117374e-05,2.826182599235949e-05,2.8289646696266768e-05,4.4632107122597375e-05,0.00010235578589488253,-4.606767239278719e-05,8.848377856366139e-05,3.7831143926254294e-05,2.232070662690732e-05,candidate,True,0.00025598215939341565,3.3875980154363106e-07,True,,,,,,,,
platen,32,0.0003125,no_feedback,0.1,float64,ok,,64000,20.0,46.2098984750337,281.56211100597284,2.4009937267791326,1.5405413710101081,0,0,0,5.985376008900713,0.07008892133027901,-0.014623991099287359,6.017295984664764,0.08311783636230086,0.017295984664763786,6.052703906729785,0.07448455870756478,0.052703906729784755,20.0,0.0011534191432245008,0.0012899078058355104,1.5164563552556119e-06,6.77634760037904e-06,6.77634760037904e-06,6.7293260190837145e-06,6.733591836199926e-06,0.00011011758529298423,4.8103700843116285e-05,-1.8737240768996388e-05,4.1120616363781126e-05,1.625043206992482e-05,1.124406157132602e-05,candidate,True,0.00025598215939341565,3.3875980154363106e-07,False,,,,,,,,
platen,64,0.00015625,no_feedback,0.1,float64,ok,,128000,20.0,88.67083644683589,349.72477998101385,2.4009937213092853,1.5405413499052272,0,0,0,5.985301633308661,0.07008664570850778,-0.014698366691338727,6.017314567017705,0.08312337700073814,0.01731456701770462,6.052683622162436,0.07448361804863639,0.05268362216243627,20.0,0.0005115360258037339,0.0005701851054597155,3.0327274665291163e-07,1.3551298883029972e-06,1.3551298883029972e-06,1.3458882479611134e-06,1.3465135666745898e-06,3.574199323770549e-05,2.2770435810857997e-05,-1.5488782434569434e-07,1.9113412194627316e-05,-4.034135278991063e-06,4.833141300765069e-06,candidate,True,0.00025598215939341565,3.3875980154363106e-07,False,,,,,,,,
platen,128,7.8125e-05,modulation_minus,0.1,float64,ok,,256000,20.0,177.7790923845023,490.84184853199986,2.4704898225726604,1.4884882535524473,0,0,0,5.946371043722741,0.06718756167384217,,5.938555021670718,0.0765402550652708,,6.053158559259599,0.0753723618326056,,20.0,0.0002426418641764038,0.00027196595548342577,1.0075848026827163e-07,4.978093564034225e-07,4.978093564034225e-07,4.4614929439745765e-07,4.705788986258952e-07,-1.4797366026771225e-05,1.0407309754250402e-05,-2.0369776970543046e-06,9.778212674553343e-06,2.0683412901525954e-07,2.533549821543168e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,modulation_minus,0.1,float64,ok,,512000,20.0,351.7647718913795,774.6418719979993,2.4704898218138727,1.4884882525550693,0,0,0,5.946385841088765,0.06718750984765337,,5.938557058648406,0.07654003355331065,,6.053158352425468,0.07537241882974595,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,modulation_minus,0.1,float64,nonfinite,5.58,955,9.540000000000001,0.5990084776713047,102.04694532899885,-3.985685670222889e+17,,1280,954880,1521920,2.32144548159444e+202,,,29.378630569235003,0.4319425379582755,,6.0412856025478145,0.07274822838519782,,9.540000000000001,2.080523205554275e+100,6.429456316401562e+101,,6.5604224751304e+204,6.5604224751304e+204,5.376660985905493e+204,5.93912178466574e+204,2.32144548159444e+202,,23.938284363823428,0.3726443925638281,0.4893867339281112,0.0070860149465378,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
euler_maruyama,2,0.005,modulation_minus,0.1,float64,covariance_failure,14.355,4000,20.0,1.9951311529730447,214.91880614100955,-30.40900720225622,-5.9424279781170295,0,907520,2205440,63.09793740341194,0.8691700869620098,,40.797420481332935,0.5981511560670946,,6.696434241038192,0.08420148979275079,,20.0,2.712655062670909,5.848056774887116,0.3567167418174999,7.596185390002892,7.596185390002892,6.5267789930137425,5.265391908822915,57.151566359689205,0.8174309788234525,34.85886545966222,0.5319425210569334,0.6432756817785912,0.00918655924501486,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
euler_maruyama,4,0.0025,modulation_minus,0.1,float64,ok,,8000,20.0,3.3935821364284493,217.83510057098465,2.4497820368915844,1.3928579868255073,0,0,0,17.83911682177317,0.2170417915370204,,14.66391583908981,0.19909382594628902,,6.364872713969745,0.07962642100252305,,20.0,1.0076853281101246,1.9870224278114004,0.02839205914405892,0.11082525289186362,0.11082525289186362,0.1007125994649627,0.10370895833103168,11.892745778050433,0.15585961571140747,8.725360817419093,0.12673612268130977,0.31171415471015,0.004430930436988076,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
euler_maruyama,8,0.00125,modulation_minus,0.1,float64,ok,,16000,20.0,6.22698655736167,224.98414709899225,2.469186527985076,1.4787495736137368,0,0,0,10.060686466761299,0.11731074326645675,,9.178693385919997,0.12109377016514518,,6.206754302414649,0.07746481803944204,,20.0,0.441901740673617,0.8371966307073275,0.009990265326513948,0.039439046842997705,0.039439046842997705,0.03544176869087945,0.03525855913156451,4.114315423038554,0.05265758896674139,3.240138364249282,0.04635218711671833,0.15359574315505137,0.0021799444131050142,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
euler_maruyama,16,0.000625,modulation_minus,0.1,float64,ok,,32000,20.0,11.640115702553885,235.066653100017,2.470107530652561,1.4855260312899397,0,0,0,7.686624871953881,0.08811863598957866,,7.3508479369667965,0.09581083715820822,,6.129400277142217,0.07641256853644451,,20.0,0.20770293036005105,0.3860843810700984,0.004444744071339777,0.01879502326289284,0.01879502326289284,0.016945251343742918,0.01683344354447968,1.7402538282311417,0.022079161496077786,1.4122929152960815,0.02009773112978188,0.07624171788261747,0.0010834425364115012,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
euler_maruyama,32,0.0003125,modulation_minus,0.1,float64,ok,,64000,20.0,22.73271747495164,259.65948899899377,2.4703285050095967,1.4872657081868494,0,0,0,6.749982586469502,0.07680400161247143,,6.599769400287696,0.08554007230629677,,6.0911333473358695,0.07589008965614566,,20.0,0.10079221838390019,0.18562149327233302,0.0021148306545726824,0.00917768527003382,0.00917768527003382,0.008298367129921935,0.008226765180031154,0.8036115427467623,0.01016006298824569,0.6612143786169807,0.009395732689054753,0.03797478807626652,0.0005400079924504255,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
euler_maruyama,64,0.00015625,modulation_minus,0.1,float64,ok,,128000,20.0,43.65625464756158,307.89528084598714,2.470414445562547,1.4879260877287552,0,0,0,6.332852439410267,0.07180175330663238,,6.258689682474999,0.0808916225035472,,6.072097639822255,0.07563061136111586,,20.0,0.049654039548216504,0.09102869294523616,0.0010332997807529522,0.004535933657916935,0.004535933657916935,0.004106567380248727,0.004066987956299353,0.3864813956875232,0.004879298232060858,0.3201346608042833,0.004545044817503083,0.018939080562660724,0.0002690943152437536,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
platen,1,0.01,modulation_minus,0.1,float64,ok,,2000,20.0,2.242507475835737,214.6809852910228,2.4704975618746547,1.488620531345058,0,0,0,5.96748549853242,0.0673526164457087,,5.953740880985343,0.07696098704544276,,6.053588572112143,0.07540611695662942,,20.0,0.06528723996123968,0.10740828404864562,0.002202605204924056,0.010878472838959041,0.010878472838959041,0.009793228595342818,0.01030648064230999,0.021114454809678718,0.002010137040631009,0.01518585931462992,0.0017503018571459004,0.0004300128525461398,0.00036690357521457564,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
platen,2,0.005,modulation_minus,0.1,float64,ok,,4000,20.0,3.820035158540122,216.69584707097965,2.4704928560548423,1.4884954327051625,0,0,0,5.94923899832089,0.06721021700899864,,5.941210706331237,0.07659532329583205,,6.053252544077995,0.07539064957970906,,20.0,0.022555898570246643,0.031987477215204445,0.0005506108063094991,0.0027210548615634877,0.0027210548615634877,0.0024422177853136162,0.0025716384391175906,0.002867954598153291,0.000821591274038188,0.0026556846605272104,0.0007357467701378258,9.39848183986719e-05,0.00017374796374874666,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
platen,4,0.0025,modulation_minus,0.1,float64,ok,,8000,20.0,6.853952255274635,221.79811058798805,2.4704907197709396,1.4884890906201533,0,0,0,5.94676197669226,0.06718798918532878,,5.938875865763288,0.0765263838461203,,6.053020349155611,0.07536656206816877,,20.0,0.009516654683104274,0.011710000458725459,0.00013752649145161054,0.0006796489083713553,0.0006796489083713553,0.0006090064093795533,0.000641991106889811,0.00039093296951564797,0.0003735791538843931,0.0003208440925760448,0.00038143736047784743,-0.0001382101039889786,9.048139338614689e-05,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
platen,8,0.00125,modulation_minus,0.1,float64,ok,,16000,20.0,12.92704893759219,231.22749937101617,2.470490063905614,1.4884884854879523,0,0,0,5.946402799400715,0.06718685364214438,,5.938499653515647,0.07651697486868876,,6.053176502474841,0.07536963438227771,,20.0,0.004538078908649181,0.00521631549719058,3.4271676157092445e-05,0.00016935159803388444,0.00016935159803388444,0.00015175532098421485,0.00016002678183207886,3.1755677972435764e-05,0.0001789834574726997,-5.536815506708843e-05,0.00018196918744572382,1.7943215244056537e-05,4.232232036014504e-05,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
platen,16,0.000625,modulation_minus,0.1,float64,ok,,32000,20.0,25.29440116585465,247.6804869020125,2.470489884388635,1.4884883224430683,0,0,0,5.946363629274487,0.06718352105672612,,5.938400813327322,0.0765267841017834,,6.053189991967618,0.07537344860465328,,20.0,0.0022272255969543672,0.00250988327891441,8.46548047680438e-06,4.1828348207317845e-05,4.1828348207317845e-05,3.7485133128178916e-05,3.953307808199358e-05,-7.4144482530256525e-06,8.655714206036662e-05,-0.00015420834339483386,8.092995318714649e-05,3.143270802204461e-05,2.157963553107588e-05,candidate,True,0.0002426418641764038,4.978093564034225e-07,True,,,,,,,,
platen,32,0.0003125,modulation_minus,0.1,float64,ok,,64000,20.0,46.41071860521333,281.0702674470085,2.4704898375484228,1.4884882718198809,0,0,0,5.946426012733577,0.0671877238579165,,5.938503424087014,0.07653998564168991,,6.05317187380684,0.07537263952220719,,20.0,0.0010878528494047861,0.0012146517951315576,2.015363426245444e-06,9.957541442062734e-06,9.957541442062734e-06,8.923942929506268e-06,9.412096098754263e-06,5.496901083695573e-05,4.3903108175584094e-05,-5.159758369374203e-05,3.806483794338271e-05,1.3314547243046622e-05,1.0666241555794379e-05,candidate,True,0.0002426418641764038,4.978093564034225e-07,False,,,,,,,,
platen,64,0.00015625,modulation_minus,0.1,float64,ok,,128000,20.0,90.45024570828537,351.91313260101015,2.4704898255924177,1.488488257407731,0,0,0,5.946375630153209,0.06718772622655539,,5.938538444384668,0.07654084253760048,,6.053152739146815,0.07537241722419168,,20.0,0.00048395321895619824,0.0005409186283987801,4.0304922811435803e-07,1.9913444146979487e-06,1.9913444146979487e-06,1.784673381521884e-06,1.8823576794502195e-06,4.586430466477446e-06,2.0346537706005004e-05,-1.657728604988251e-05,1.8150252562986855e-05,-5.820112783497428e-06,4.680257187369486e-06,candidate,True,0.0002426418641764038,4.978093564034225e-07,False,,,,,,,,
platen,128,7.8125e-05,modulation_plus,0.1,float64,ok,,256000,20.0,172.37217758584302,483.92125679700985,2.344932780448,1.4514874200281216,0,0,0,5.976488025185744,0.0729727227522098,,6.088772796532321,0.07869539095461864,,6.096490894702509,0.07390164739487153,,20.0,0.000270195064936398,0.00030114078786429066,1.1217418035206758e-07,5.704657377592071e-07,5.219421410629366e-07,5.704657377592071e-07,5.444247308389327e-07,4.2498197710042096e-05,1.0933913699297793e-05,1.7343066087824466e-06,1.1284114480010453e-05,5.597764480134828e-07,2.8253912236831716e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,modulation_plus,0.1,float64,ok,,512000,20.0,340.0198493428761,759.023357928003,2.3449327801252,1.4514874187504097,0,0,0,5.9764455269880274,0.07297115291955758,,6.088771062225712,0.07869564116664285,,6.096490334926059,0.07390152856553646,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,modulation_plus,0.1,float64,nonfinite,4.53,782,7.8100000000000005,0.4850739933317527,83.32297980200383,-7.79625120912e+289,,1280,851200,1309440,-5.974981457666331e+300,,,28.497447582238138,0.43621826495970867,,5.960461657966564,0.06559553991014153,,7.8100000000000005,2.2037337748076417e+149,6.162579065844305e+150,,7.55769739950061e+302,5.0305131148673976e+302,7.55769739950061e+302,6.165962689344386e+302,-5.974981457666331e+300,,23.08494224939261,0.37846370575424587,0.4713956071717449,0.006509041678790571,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
euler_maruyama,2,0.005,modulation_plus,0.1,float64,nonfinite,11.395000000000001,3583,17.91,1.8000391222012695,191.88674531399738,-1.1198723710889021e+102,,1280,1895680,3440640,1.8286981600114458e+222,,,50.33711328827673,0.7755212337285325,,6.707580535585809,0.08162088935499416,,17.91,8.731837838192457e+110,3.6963634253441752e+112,,3.2950095980161423e+226,3.2950095980161423e+226,8.002637773304721e+225,1.6238463065353685e+226,1.8286981600114458e+222,,44.389954295404486,0.711557387431357,0.702124823054122,0.009627141763774213,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
euler_maruyama,4,0.0025,modulation_plus,0.1,float64,ok,,8000,20.0,3.447550843382487,217.78933272699942,2.3004677765854127,1.3064616072121453,0,0,0,23.806133846907645,0.2998938519572223,,18.83170178088589,0.2656213519849175,,6.486774863438664,0.0789889977576866,,20.0,1.3353969809374158,2.678456957885548,0.033897990540212114,0.17537504661395475,0.15711330939642543,0.17537504661395475,0.16063332176404707,17.829645821721922,0.23394958483242126,12.742928984353576,0.19289934494495886,0.390283968736153,0.005316232353430249,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
euler_maruyama,8,0.00125,modulation_plus,0.1,float64,ok,,16000,20.0,6.2558391672500875,223.832932232006,2.343652558512345,1.4472769842104873,0,0,0,11.532253694428185,0.1423688539061816,,10.451020757952241,0.14051669375086634,,6.28808862949745,0.07639426408950183,,20.0,0.5660475211277893,1.0794508879519562,0.010470884292026772,0.04151942079703641,0.03780196774095401,0.04151942079703641,0.0373312048910062,5.555765669242442,0.07210579966905044,4.362247961419924,0.06435583684762437,0.19159773479494052,0.002605416397409609,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
euler_maruyama,16,0.000625,modulation_plus,0.1,float64,ok,,32000,20.0,11.58127344827517,233.8282409409876,2.3446184736083793,1.451250821945518,0,0,0,8.226371768024363,0.10095328659514702,,7.925617511130283,0.10436965095543489,,6.191407184708788,0.0751372548642405,,20.0,0.2620555418957159,0.4880430558292491,0.0045491271820039605,0.01974357366191004,0.01785976891591634,0.01974357366191004,0.017671072641443138,2.249883742838621,0.029154196428773833,1.83684471459796,0.026826157642069307,0.09491629000627858,0.0012911679575071246,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
euler_maruyama,32,0.0003125,modulation_plus,0.1,float64,ok,,64000,20.0,22.690670411480824,258.5753895250091,2.344804837322576,1.4513697935489236,0,0,0,6.9952679928218595,0.0856355545262346,,6.93521362191775,0.09045544906314548,,6.143726687521917,0.0745171155699517,,20.0,0.1262653061103437,0.23246291167340502,0.002147880281371518,0.009630715396887979,0.008727860042310631,0.009630715396887979,0.008615503888826703,1.0187799676361196,0.013207169398912099,0.8464408253854329,0.01230611392689856,0.04723579281940407,0.0006437704275359118,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
euler_maruyama,64,0.00015625,modulation_plus,0.1,float64,ok,,128000,20.0,42.71374404212111,305.1187570230104,2.3448736109984014,1.4514287731425168,0,0,0,6.461895723409684,0.07900470429971192,,6.495464849045893,0.08433016151319166,,6.12004543781782,0.07420782225585056,,20.0,0.06198571117163228,0.11348060988324062,0.0010461121544390296,0.0047566558532787795,0.004318003829927974,0.0047566558532787795,0.004256910136670289,0.48540769822394425,0.006293275395822875,0.4066920525135716,0.005901233978073643,0.023554543115310207,0.00031987815086178585,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
platen,1,0.01,modulation_plus,0.1,float64,ok,,2000,20.0,2.248087372572627,213.43619115301408,2.344933108858725,1.451515046348054,0,0,0,6.010215375310385,0.07331643208267871,,6.109830065416499,0.07898184999651861,,6.097338332805892,0.0739242563903026,,20.0,0.08509346809865756,0.1439285535254773,0.002452049644809594,0.012537655004656756,0.011389355109700183,0.012537655004656756,0.0119407448854678,0.03372735012464449,0.0025678828468217963,0.02105726888418075,0.0021104805260572894,0.000847438103385442,0.00042102990705227016,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
platen,2,0.005,modulation_plus,0.1,float64,ok,,4000,20.0,3.827952793217264,215.625051910989,2.344933611267733,1.451494360284809,0,0,0,5.982943707312779,0.07297439886481055,,6.091782328949546,0.07872920038431008,,6.096690750069895,0.07391211167236914,,20.0,0.027515004969256986,0.04089328051720693,0.0006129822236123542,0.0031267964977486074,0.002850504134162435,0.0031267964977486074,0.0029789773510805334,0.006455682127038403,0.0009487508658924012,0.00300953241722171,0.000796335820461036,0.0001998553673876679,0.0001916637445790271,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
platen,4,0.0025,modulation_plus,0.1,float64,ok,,8000,20.0,6.874091592908371,220.52778508301708,2.3449331005295706,1.451489158359832,0,0,0,5.978337951123076,0.07296143596872756,,6.0890544093604415,0.07872644958606892,,6.09647362850859,0.07389913347778451,,20.0,0.011033545457828699,0.01404878467809868,0.00015311204636671129,0.0007797743273112445,0.0007123181381736288,0.0007797743273112445,0.0007428888546905238,0.001849925937338528,0.0004189970802848034,0.0002816128281186063,0.00043072125971217913,-1.726619392578375e-05,9.680693667882108e-05,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
platen,8,0.00125,modulation_plus,0.1,float64,ok,,16000,20.0,12.910202235420002,230.38397700700443,2.344932875403738,1.4514878539110754,0,0,0,5.977246243245108,0.07297383817016594,,6.0888708885471,0.07871166765127653,,6.0965563219565135,0.07390011145866549,,20.0,0.005148694361513126,0.00598566908978953,3.815565515128722e-05,0.00019413276896429466,0.0001775310097507088,0.00019413276896429466,0.00018511530072606863,0.0007582180593659987,0.00020563055896982187,9.809201477796404e-05,0.0002013974751144559,6.5427254009408e-05,4.979506644849284e-05,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
platen,16,0.000625,modulation_plus,0.1,float64,ok,,32000,20.0,25.171144736930728,248.76989477098687,2.3449328058405623,1.4514875272938998,0,0,0,5.976668539116534,0.07296514158852697,,6.088722561476194,0.07869971222374837,,6.0965290022820575,0.07390252774447591,,20.0,0.002509728736829992,0.0028326717453259734,9.424765732529396e-06,4.79349938613538e-05,4.385282842633842e-05,4.79349938613538e-05,4.57342336285943e-05,0.00018051393079399216,0.00010513137625512144,-5.023505612918436e-05,9.270817280551632e-05,3.810757954859551e-05,2.394184803655242e-05,candidate,True,0.000270195064936398,5.704657377592071e-07,True,,,,,,,,
